Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:    4.251, Eval reward: -551.856, TD loss:  -9.271, Epsiode:    0, Epsilon:     1.0
Iteration:  173700, Train reward:   47.571, Eval reward:   93.166, TD loss: 134.212, Epsiode:  268, Epsilon:    0.01
Iteration:  173800, Train reward:     36.6, Eval reward:   83.202, TD loss: 134.663, Epsiode:  268, Epsilon:    0.01
Iteration:  173900, Train reward:   65.899, Eval reward:   71.787, TD loss: 150.577, Epsiode:  268, Epsilon:    0.01
Iteration:  174000, Train reward:   56.715, Eval reward:   -7.803, TD loss: 131.471, Epsiode:  268, Epsilon:    0.01
Iteration:  174100, Train reward:   51.845, Eval reward:  -21.979, TD loss: 150.337, Epsiode:  268, Epsilon:    0.01
Iteration:  174200, Train reward:   53.412, Eval reward:  -35.179, TD loss: 155.154, Epsiode:  269, Epsilon:    0.01
Iteration:  174300, Train reward:   52.656, Eval reward:  -21.588, TD loss: 147.408, Epsiode:  269, Epsilon:    0.01
Iteration:  174400, Train reward:   39.845, Eval reward:  -29.206, TD loss: 115.297, Epsiode:  269, Epsilon:    0.01
Iteration:  174500, Train reward:   53.615, Eval reward:   -26.92, TD loss: 125.148, Epsiode:  269, Epsilon:    0.01
Iteration:  174600, Train reward:   48.876, Eval reward:   -0.831, TD loss: 136.578, Epsiode:  269, Epsilon:    0.01
Iteration:  174700, Train reward:   50.107, Eval reward:  -37.773, TD loss: 143.904, Epsiode:  270, Epsilon:    0.01
Iteration:  174800, Train reward:   33.888, Eval reward:  -35.275, TD loss: 142.468, Epsiode:  270, Epsilon:    0.01
Iteration:  174900, Train reward:   47.373, Eval reward:   -21.72, TD loss: 134.266, Epsiode:  270, Epsilon:    0.01
Iteration:  175000, Train reward:   49.767, Eval reward:  -15.523, TD loss: 127.693, Epsiode:  270, Epsilon:    0.01
Iteration:  175100, Train reward:   61.401, Eval reward:  -26.055, TD loss:  135.88, Epsiode:  270, Epsilon:    0.01
Iteration:  175200, Train reward:   59.078, Eval reward:  -16.708, TD loss: 147.597, Epsiode:  270, Epsilon:    0.01
Iteration:  175300, Train reward:   51.732, Eval reward:    4.345, TD loss: 144.837, Epsiode:  270, Epsilon:    0.01
Iteration:  175400, Train reward:   48.707, Eval reward:   -9.218, TD loss: 138.078, Epsiode:  270, Epsilon:    0.01
Iteration:  175500, Train reward:   47.025, Eval reward:    6.985, TD loss: 125.231, Epsiode:  270, Epsilon:    0.01
Iteration:  175600, Train reward:   61.224, Eval reward:  -14.814, TD loss:  122.33, Epsiode:  270, Epsilon:    0.01
Iteration:  175700, Train reward:   17.848, Eval reward:  -34.317, TD loss: 127.441, Epsiode:  271, Epsilon:    0.01
Iteration:  175800, Train reward:   43.963, Eval reward:  -28.149, TD loss: 139.718, Epsiode:  271, Epsilon:    0.01
Iteration:  175900, Train reward:   49.746, Eval reward:  -17.298, TD loss: 133.459, Epsiode:  271, Epsilon:    0.01
Iteration:  176000, Train reward:   36.854, Eval reward: -112.649, TD loss: 128.638, Epsiode:  271, Epsilon:    0.01
Iteration:  176100, Train reward:   21.435, Eval reward: -129.166, TD loss: 133.858, Epsiode:  271, Epsilon:    0.01
Iteration:  176200, Train reward:   45.431, Eval reward: -125.667, TD loss: 120.833, Epsiode:  271, Epsilon:    0.01
Iteration:  176300, Train reward:   35.111, Eval reward: -109.166, TD loss: 151.233, Epsiode:  271, Epsilon:    0.01
Iteration:  176400, Train reward:   43.915, Eval reward: -105.206, TD loss: 134.217, Epsiode:  271, Epsilon:    0.01
Iteration:  176500, Train reward:   24.774, Eval reward: -122.519, TD loss: 140.757, Epsiode:  271, Epsilon:    0.01
Iteration:  176600, Train reward:   22.546, Eval reward: -131.165, TD loss: 141.062, Epsiode:  271, Epsilon:    0.01
Iteration:  176700, Train reward:    31.21, Eval reward: -113.521, TD loss: 122.973, Epsiode:  272, Epsilon:    0.01
Iteration:  176800, Train reward:   39.393, Eval reward: -127.571, TD loss: 128.615, Epsiode:  272, Epsilon:    0.01
Iteration:  176900, Train reward:   24.021, Eval reward: -114.747, TD loss: 110.309, Epsiode:  272, Epsilon:    0.01
Iteration:  177000, Train reward:   31.656, Eval reward:    7.976, TD loss: 140.894, Epsiode:  272, Epsilon:    0.01
Iteration:  177100, Train reward:    55.91, Eval reward:   18.482, TD loss: 138.911, Epsiode:  273, Epsilon:    0.01
Iteration:  177200, Train reward:   73.455, Eval reward:    4.408, TD loss:   145.3, Epsiode:  273, Epsilon:    0.01
Iteration:  177300, Train reward:   55.584, Eval reward:   21.215, TD loss: 142.095, Epsiode:  273, Epsilon:    0.01
Iteration:  177400, Train reward:   65.491, Eval reward:   26.141, TD loss: 132.104, Epsiode:  273, Epsilon:    0.01
Iteration:  177500, Train reward:   66.096, Eval reward:     13.5, TD loss: 133.482, Epsiode:  273, Epsilon:    0.01
Iteration:  177600, Train reward:   53.302, Eval reward:   21.526, TD loss: 135.518, Epsiode:  273, Epsilon:    0.01
Iteration:  177700, Train reward:   43.441, Eval reward:    8.838, TD loss: 130.209, Epsiode:  273, Epsilon:    0.01
Iteration:  177800, Train reward:   49.301, Eval reward:   13.083, TD loss: 123.415, Epsiode:  273, Epsilon:    0.01
Iteration:  177900, Train reward:    63.14, Eval reward:    9.209, TD loss: 135.744, Epsiode:  273, Epsilon:    0.01
Iteration:  178000, Train reward:    55.37, Eval reward:   67.893, TD loss:  119.97, Epsiode:  273, Epsilon:    0.01
Iteration:  178100, Train reward:   48.656, Eval reward:   55.742, TD loss: 120.632, Epsiode:  274, Epsilon:    0.01
Iteration:  178200, Train reward:    71.16, Eval reward:   87.276, TD loss: 143.862, Epsiode:  274, Epsilon:    0.01
Iteration:  178300, Train reward:   82.188, Eval reward:   72.069, TD loss: 144.946, Epsiode:  274, Epsilon:    0.01
Iteration:  178400, Train reward:   69.398, Eval reward:   76.184, TD loss: 129.454, Epsiode:  274, Epsilon:    0.01
Iteration:  178500, Train reward:   55.991, Eval reward:   64.466, TD loss:  130.54, Epsiode:  274, Epsilon:    0.01
Iteration:  178600, Train reward:   58.672, Eval reward:   52.262, TD loss: 125.144, Epsiode:  274, Epsilon:    0.01
Iteration:  178700, Train reward:    55.57, Eval reward:   63.846, TD loss: 138.377, Epsiode:  274, Epsilon:    0.01
Iteration:  178800, Train reward:   28.375, Eval reward:   50.244, TD loss: 145.869, Epsiode:  274, Epsilon:    0.01
Iteration:  178900, Train reward:   65.242, Eval reward:   68.217, TD loss: 131.995, Epsiode:  274, Epsilon:    0.01
Iteration:  179000, Train reward:   67.325, Eval reward:   78.027, TD loss:  128.33, Epsiode:  275, Epsilon:    0.01
Iteration:  179100, Train reward:   76.728, Eval reward:    64.18, TD loss: 132.464, Epsiode:  275, Epsilon:    0.01
Iteration:  179200, Train reward:   72.691, Eval reward:    72.64, TD loss: 129.235, Epsiode:  275, Epsilon:    0.01
Iteration:  179300, Train reward:   53.887, Eval reward:   80.593, TD loss:  123.88, Epsiode:  275, Epsilon:    0.01
Iteration:  179400, Train reward:   68.777, Eval reward:   68.617, TD loss:  136.93, Epsiode:  275, Epsilon:    0.01
Iteration:  179500, Train reward:   70.424, Eval reward:   64.837, TD loss: 125.067, Epsiode:  275, Epsilon:    0.01
Iteration:  179600, Train reward:   65.894, Eval reward:   44.727, TD loss: 119.307, Epsiode:  275, Epsilon:    0.01
Iteration:  179700, Train reward:   85.653, Eval reward:   65.134, TD loss:  135.13, Epsiode:  275, Epsilon:    0.01
Iteration:  179800, Train reward:   70.201, Eval reward:   62.846, TD loss: 140.664, Epsiode:  275, Epsilon:    0.01
Iteration:  179900, Train reward:   64.724, Eval reward:   71.515, TD loss:  122.58, Epsiode:  275, Epsilon:    0.01
Iteration:  180000, Train reward:   78.396, Eval reward:   -3.061, TD loss: 130.737, Epsiode:  276, Epsilon:    0.01
Iteration:  180100, Train reward:   72.824, Eval reward:   -6.977, TD loss: 136.815, Epsiode:  276, Epsilon:    0.01
Iteration:  180200, Train reward:   61.369, Eval reward:  -19.982, TD loss:  130.38, Epsiode:  276, Epsilon:    0.01
Iteration:  180300, Train reward:   73.889, Eval reward:    3.761, TD loss:  120.84, Epsiode:  276, Epsilon:    0.01
Iteration:  180400, Train reward:   77.082, Eval reward:    24.92, TD loss: 135.866, Epsiode:  276, Epsilon:    0.01
Iteration:  180500, Train reward:   58.876, Eval reward:   -1.298, TD loss: 114.522, Epsiode:  276, Epsilon:    0.01
Iteration:  180600, Train reward:   62.284, Eval reward:   -0.154, TD loss: 142.907, Epsiode:  276, Epsilon:    0.01
Iteration:  180700, Train reward:   62.258, Eval reward:   13.214, TD loss: 134.882, Epsiode:  276, Epsilon:    0.01
Iteration:  180800, Train reward:   63.639, Eval reward:   -12.35, TD loss: 118.595, Epsiode:  276, Epsilon:    0.01
Iteration:  180900, Train reward:   74.905, Eval reward:  -22.032, TD loss: 119.921, Epsiode:  276, Epsilon:    0.01
Iteration:  181000, Train reward:   67.774, Eval reward: -123.605, TD loss: 116.735, Epsiode:  277, Epsilon:    0.01
Iteration:  181100, Train reward:   58.939, Eval reward: -120.944, TD loss: 130.774, Epsiode:  277, Epsilon:    0.01
Iteration:  181200, Train reward:   81.224, Eval reward: -135.993, TD loss: 130.759, Epsiode:  277, Epsilon:    0.01
Iteration:  181300, Train reward:   54.251, Eval reward: -109.795, TD loss: 137.757, Epsiode:  277, Epsilon:    0.01
Iteration:  181400, Train reward:   54.699, Eval reward: -122.755, TD loss: 109.264, Epsiode:  277, Epsilon:    0.01
Iteration:  181500, Train reward:   51.056, Eval reward: -119.839, TD loss: 134.451, Epsiode:  277, Epsilon:    0.01
Iteration:  181600, Train reward:   35.035, Eval reward: -117.969, TD loss: 106.468, Epsiode:  277, Epsilon:    0.01
Iteration:  181700, Train reward:   37.876, Eval reward: -116.779, TD loss: 107.388, Epsiode:  277, Epsilon:    0.01
Iteration:  181800, Train reward:   46.966, Eval reward: -126.961, TD loss: 137.327, Epsiode:  277, Epsilon:    0.01
Iteration:  181900, Train reward:    57.44, Eval reward: -148.212, TD loss: 123.797, Epsiode:  277, Epsilon:    0.01
Iteration:  182000, Train reward:    59.65, Eval reward: -145.272, TD loss: 134.564, Epsiode:  278, Epsilon:    0.01
Iteration:  182100, Train reward:   59.705, Eval reward: -143.831, TD loss: 127.604, Epsiode:  278, Epsilon:    0.01
Iteration:  182200, Train reward:   53.376, Eval reward: -143.165, TD loss: 132.559, Epsiode:  278, Epsilon:    0.01
Iteration:  182300, Train reward:   65.944, Eval reward: -139.059, TD loss: 139.802, Epsiode:  278, Epsilon:    0.01
Iteration:  182400, Train reward:   67.505, Eval reward: -124.344, TD loss: 128.279, Epsiode:  278, Epsilon:    0.01
Iteration:  182500, Train reward:   56.057, Eval reward: -141.463, TD loss: 116.314, Epsiode:  278, Epsilon:    0.01
Iteration:  182600, Train reward:   69.403, Eval reward: -146.501, TD loss: 128.225, Epsiode:  278, Epsilon:    0.01
Iteration:  182700, Train reward:   63.732, Eval reward: -151.691, TD loss:  132.15, Epsiode:  278, Epsilon:    0.01
Iteration:  182800, Train reward:   53.651, Eval reward: -137.329, TD loss: 120.443, Epsiode:  278, Epsilon:    0.01
Iteration:  182900, Train reward:   50.693, Eval reward: -146.071, TD loss: 124.136, Epsiode:  278, Epsilon:    0.01
Iteration:  183000, Train reward:   61.169, Eval reward:    2.486, TD loss: 124.034, Epsiode:  279, Epsilon:    0.01
Iteration:  183100, Train reward:   54.584, Eval reward:    7.621, TD loss: 121.168, Epsiode:  279, Epsilon:    0.01
Iteration:  183200, Train reward:   51.921, Eval reward:   12.248, TD loss: 132.714, Epsiode:  279, Epsilon:    0.01
Iteration:  183300, Train reward:   51.543, Eval reward:   20.927, TD loss: 118.209, Epsiode:  279, Epsilon:    0.01
Iteration:  183400, Train reward:   53.397, Eval reward:   13.254, TD loss: 124.322, Epsiode:  279, Epsilon:    0.01
Iteration:  183500, Train reward:   65.695, Eval reward:     1.52, TD loss: 133.279, Epsiode:  279, Epsilon:    0.01
Iteration:  183600, Train reward:   63.977, Eval reward:   36.039, TD loss: 136.184, Epsiode:  280, Epsilon:    0.01
Iteration:  183700, Train reward:   59.078, Eval reward:   15.809, TD loss: 125.745, Epsiode:  280, Epsilon:    0.01
Iteration:  183800, Train reward:   55.354, Eval reward:    19.51, TD loss: 126.587, Epsiode:  280, Epsilon:    0.01
Iteration:  183900, Train reward:   53.156, Eval reward:   18.691, TD loss: 132.205, Epsiode:  280, Epsilon:    0.01
Iteration:  184000, Train reward:    56.75, Eval reward:    59.08, TD loss: 122.785, Epsiode:  280, Epsilon:    0.01
Iteration:  184100, Train reward:    46.45, Eval reward:   50.966, TD loss: 145.662, Epsiode:  280, Epsilon:    0.01
Iteration:  184200, Train reward:   70.855, Eval reward:   51.052, TD loss: 118.575, Epsiode:  280, Epsilon:    0.01
Iteration:  184300, Train reward:   73.994, Eval reward:   50.174, TD loss: 131.817, Epsiode:  280, Epsilon:    0.01
Iteration:  184400, Train reward:   42.636, Eval reward:   49.806, TD loss: 138.567, Epsiode:  280, Epsilon:    0.01
Iteration:  184500, Train reward:   65.125, Eval reward:   70.276, TD loss: 117.565, Epsiode:  280, Epsilon:    0.01
Iteration:  184600, Train reward:   55.311, Eval reward:   42.871, TD loss: 118.736, Epsiode:  281, Epsilon:    0.01
Iteration:  184700, Train reward:   45.002, Eval reward:   51.928, TD loss: 129.641, Epsiode:  281, Epsilon:    0.01
Iteration:  184800, Train reward:   64.503, Eval reward:   41.579, TD loss: 128.415, Epsiode:  281, Epsilon:    0.01
Iteration:  184900, Train reward:   48.651, Eval reward:   58.441, TD loss: 137.248, Epsiode:  281, Epsilon:    0.01
Iteration:  185000, Train reward:   48.823, Eval reward:  120.815, TD loss: 112.151, Epsiode:  281, Epsilon:    0.01
Iteration:  185100, Train reward:   49.445, Eval reward:  139.175, TD loss: 119.197, Epsiode:  281, Epsilon:    0.01
Iteration:  185200, Train reward:   60.154, Eval reward:  151.198, TD loss: 133.967, Epsiode:  281, Epsilon:    0.01
Iteration:  185300, Train reward:   65.191, Eval reward:  141.645, TD loss: 116.605, Epsiode:  281, Epsilon:    0.01
Iteration:  185400, Train reward:   45.694, Eval reward:  139.923, TD loss: 138.431, Epsiode:  282, Epsilon:    0.01
Iteration:  185500, Train reward:   64.465, Eval reward:  156.917, TD loss: 122.174, Epsiode:  282, Epsilon:    0.01
Iteration:  185600, Train reward:   57.294, Eval reward:  146.571, TD loss: 128.128, Epsiode:  282, Epsilon:    0.01
Iteration:  185700, Train reward:   60.997, Eval reward:   141.08, TD loss: 126.245, Epsiode:  282, Epsilon:    0.01
Iteration:  185800, Train reward:   57.393, Eval reward:  131.783, TD loss: 132.825, Epsiode:  282, Epsilon:    0.01
Iteration:  185900, Train reward:   52.235, Eval reward:  136.815, TD loss: 121.456, Epsiode:  282, Epsilon:    0.01
Iteration:  186000, Train reward:   54.262, Eval reward: -190.639, TD loss: 132.046, Epsiode:  283, Epsilon:    0.01
Iteration:  186100, Train reward:   52.656, Eval reward: -181.768, TD loss: 116.523, Epsiode:  283, Epsilon:    0.01
Iteration:  186200, Train reward:   42.282, Eval reward: -176.619, TD loss: 117.828, Epsiode:  283, Epsilon:    0.01
Iteration:  186300, Train reward:   58.987, Eval reward: -169.759, TD loss: 150.298, Epsiode:  283, Epsilon:    0.01
Iteration:  186400, Train reward:   71.297, Eval reward: -185.809, TD loss: 121.075, Epsiode:  283, Epsilon:    0.01
Iteration:  186500, Train reward:   61.173, Eval reward: -189.975, TD loss:  132.69, Epsiode:  283, Epsilon:    0.01
Iteration:  186600, Train reward:   56.754, Eval reward: -190.938, TD loss: 128.037, Epsiode:  283, Epsilon:    0.01
Iteration:  186700, Train reward:   54.478, Eval reward: -188.209, TD loss: 116.792, Epsiode:  283, Epsilon:    0.01
Iteration:  186800, Train reward:   52.338, Eval reward: -185.824, TD loss:  132.24, Epsiode:  283, Epsilon:    0.01
Iteration:  186900, Train reward:    37.15, Eval reward: -183.225, TD loss:  130.96, Epsiode:  284, Epsilon:    0.01
Iteration:  187000, Train reward:    29.92, Eval reward:   42.397, TD loss: 139.848, Epsiode:  284, Epsilon:    0.01
Iteration:  187100, Train reward:   31.929, Eval reward:    38.06, TD loss: 137.453, Epsiode:  284, Epsilon:    0.01
Iteration:  187200, Train reward:   28.682, Eval reward:   63.891, TD loss: 134.496, Epsiode:  284, Epsilon:    0.01
Iteration:  187300, Train reward:   37.829, Eval reward:   40.157, TD loss: 126.379, Epsiode:  284, Epsilon:    0.01
Iteration:  187400, Train reward:   52.576, Eval reward:   39.994, TD loss: 124.176, Epsiode:  284, Epsilon:    0.01
Iteration:  187500, Train reward:   35.872, Eval reward:   63.032, TD loss: 142.221, Epsiode:  284, Epsilon:    0.01
Iteration:  187600, Train reward:    58.39, Eval reward:   51.562, TD loss:  138.15, Epsiode:  284, Epsilon:    0.01
Iteration:  187700, Train reward:   44.318, Eval reward:   34.133, TD loss: 127.783, Epsiode:  285, Epsilon:    0.01
Iteration:  187800, Train reward:   15.789, Eval reward:   46.334, TD loss: 142.867, Epsiode:  285, Epsilon:    0.01
Iteration:  187900, Train reward:   28.618, Eval reward:   26.449, TD loss: 133.311, Epsiode:  285, Epsilon:    0.01
Iteration:  188000, Train reward:    21.44, Eval reward:    7.412, TD loss: 134.899, Epsiode:  285, Epsilon:    0.01
Iteration:  188100, Train reward:   28.758, Eval reward:    3.829, TD loss:  138.72, Epsiode:  285, Epsilon:    0.01
Iteration:  188200, Train reward:    27.96, Eval reward:   19.019, TD loss: 140.819, Epsiode:  285, Epsilon:    0.01
Iteration:  188300, Train reward:   35.126, Eval reward:   -8.116, TD loss:  169.85, Epsiode:  285, Epsilon:    0.01
Iteration:  188400, Train reward:   14.835, Eval reward:   22.534, TD loss: 130.582, Epsiode:  285, Epsilon:    0.01
Iteration:  188500, Train reward:   43.062, Eval reward:    5.475, TD loss: 138.085, Epsiode:  286, Epsilon:    0.01
Iteration:  188600, Train reward:    63.14, Eval reward:   16.066, TD loss: 132.458, Epsiode:  286, Epsilon:    0.01
Iteration:  188700, Train reward:   38.892, Eval reward:    21.96, TD loss: 130.217, Epsiode:  286, Epsilon:    0.01
Iteration:  188800, Train reward:   46.641, Eval reward:  -12.124, TD loss: 133.012, Epsiode:  286, Epsilon:    0.01
Iteration:  188900, Train reward:   44.214, Eval reward:   15.666, TD loss: 133.379, Epsiode:  286, Epsilon:    0.01
Iteration:  189000, Train reward:   47.698, Eval reward:  -86.941, TD loss: 112.013, Epsiode:  286, Epsilon:    0.01
Iteration:  189100, Train reward:   41.005, Eval reward:   -79.67, TD loss: 130.519, Epsiode:  286, Epsilon:    0.01
Iteration:  189200, Train reward:   38.292, Eval reward:  -90.804, TD loss: 130.047, Epsiode:  286, Epsilon:    0.01
Iteration:  189300, Train reward:   47.717, Eval reward:  -75.665, TD loss: 121.805, Epsiode:  287, Epsilon:    0.01
Iteration:  189400, Train reward:   67.138, Eval reward:  -77.833, TD loss: 113.537, Epsiode:  287, Epsilon:    0.01
